trade_date,ticker,open_price,high_price,low_price,adj_close_price,volume,trade_amount,high_52w,low_52w
2024-03-04,META,503.0,504.4200134277344,496.4200134277344,495.2590637207031,12324100,6103622227.200317,499.3448486328125,178.26473999023438
2024-03-05,META,495.0,495.5799865722656,487.8900146484375,487.3359069824219,15325300,7468568975.27771,499.3448486328125,178.26473999023438
2024-03-06,META,497.6300048828125,502.9700012207031,494.2900085449219,493.1714172363281,11757900,5798660206.723022,499.3448486328125,178.26473999023438
2024-03-07,META,503.2799987792969,519.8499755859375,501.3800048828125,509.17669677734375,18586400,9463761756.982422,509.17669677734375,178.26473999023438
2024-03-08,META,514.1900024414062,523.5700073242188,499.3500061035156,502.9734191894531,18597100,9353846974.008179,509.17669677734375,178.26473999023438
2024-03-11,META,497.010009765625,497.32000732421875,476.0,480.7449035644531,20428300,9820801113.485718,509.17669677734375,178.26473999023438
2024-03-12,META,493.260009765625,502.30999755859375,484.7300109863281,496.80987548828125,15448200,7674818318.518066,509.17669677734375,179.64511108398438
2024-03-13,META,495.3900146484375,500.9800109863281,491.0299987792969,492.6544494628906,12090700,5956537152.120972,509.17669677734375,192.6741180419922
2024-03-14,META,500.260009765625,501.3500061035156,488.1600036621094,488.9364318847656,12620000,6170377770.385742,509.17669677734375,194.25308227539062
2024-03-15,META,489.010009765625,491.8299865722656,481.29998779296875,481.251953125,29153600,14030226940.625,509.17669677734375,194.25308227539062
2024-03-18,META,491.9100036621094,497.4200134277344,486.80999755859375,494.05615234375,11755300,5807778287.646484,509.17669677734375,194.25308227539062
2024-03-19,META,488.1700134277344,496.6300048828125,481.2799987792969,493.32049560546875,10903100,5378722695.635986,509.17669677734375,196.4378204345703
2024-03-20,META,499.5,508.20001220703125,495.1700134277344,502.5459289550781,11711100,5885365628.585815,509.17669677734375,198.4239501953125
2024-03-21,META,514.7100219726562,515.0399780273438,506.010009765625,504.77276611328125,9712500,4902605490.875244,509.17669677734375,198.4239501953125
2024-03-22,META,507.0,509.9700012207031,504.3399963378906,506.58203125,8120600,4113750042.96875,509.17669677734375,199.28790283203125
2024-03-25,META,505.7900085449219,507.2200012207031,500.239990234375,500.06060791015625,8380600,4190807930.6518555,509.17669677734375,199.28790283203125
2024-03-26,META,505.1300048828125,510.0,495.2099914550781,492.9725646972656,11205400,5523954776.45874,509.17669677734375,199.28790283203125
2024-03-27,META,499.29998779296875,499.8900146484375,488.07000732421875,490.9544677734375,9989700,4904487846.716309,509.17669677734375,199.28790283203125
2024-03-28,META,492.8399963378906,492.8900146484375,485.1499938964844,482.72320556640625,15212800,7343571581.640625,509.17669677734375,203.92550659179688
2024-04-01,META,487.20001220703125,497.42999267578125,481.7799987792969,488.4592590332031,9247000,4516782768.280029,509.17669677734375,206.1102294921875
2024-04-02,META,485.1000061035156,497.5299987792969,484.6499938964844,494.44384765625,11081000,5478932275.878906,509.17669677734375,206.1102294921875
2024-04-03,META,498.92999267578125,507.239990234375,498.75,503.7587585449219,12099200,6095077971.386719,509.17669677734375,206.1102294921875
2024-04-04,META,516.4199829101562,530.0,510.5799865722656,507.9141540527344,26476300,13447687516.946411,509.17669677734375,206.1102294921875
2024-04-05,META,516.8599853515625,530.7000122070312,514.4099731445312,524.2376098632812,19263300,10098546350.079346,524.2376098632812,206.1102294921875
2024-04-08,META,529.280029296875,531.489990234375,518.8900146484375,516.1951293945312,13260600,6845057132.849121,524.2376098632812,206.1102294921875
2024-04-09,META,522.22998046875,525.8699951171875,506.739990234375,513.8589477539062,10863800,5582460836.608887,524.2376098632812,206.1102294921875
2024-04-10,META,509.2900085449219,522.5599975585938,505.79998779296875,516.7717895507812,11418500,5900758678.985596,524.2376098632812,206.1102294921875
2024-04-11,META,521.1099853515625,523.8599853515625,517.2899780273438,520.0821533203125,10369500,5392991888.85498,524.2376098632812,206.1102294921875
2024-04-12,META,517.75,520.1900024414062,509.3299865722656,508.8883972167969,11984500,6098772996.444702,524.2376098632812,206.1102294921875
2024-04-15,META,516.719970703125,518.530029296875,497.2799987792969,497.28704833984375,13512900,6719790155.511475,524.2376098632812,206.1102294921875
2024-04-16,META,498.1099853515625,504.7699890136719,497.1099853515625,496.81982421875,9847900,4892631946.923828,524.2376098632812,206.1102294921875
2024-04-17,META,503.1000061035156,503.1600036621094,487.1400146484375,491.2626953125,12193700,5990309927.832031,524.2376098632812,206.1102294921875
2024-04-18,META,499.82000732421875,512.2100219726562,499.0400085449219,498.8477478027344,14808700,7387286642.886353,524.2376098632812,206.1102294921875
2024-04-19,META,502.79998779296875,502.79998779296875,475.7300109863281,478.23980712890625,25215400,12059008032.678223,524.2376098632812,206.1102294921875
2024-04-22,META,489.7200012207031,492.010009765625,473.3999938964844,478.8958740234375,17271100,8271058529.846191,524.2376098632812,206.1102294921875
2024-04-23,META,491.25,498.760009765625,488.9700012207031,493.18133544921875,15079200,7436779993.505859,524.2376098632812,206.1102294921875
2024-04-24,META,508.05999755859375,510.0,484.5799865722656,490.5966491699219,37772700,18531160050.100708,524.2376098632812,206.1102294921875
2024-04-25,META,421.3999938964844,445.7699890136719,414.5,438.78326416015625,82890700,36371051914.52026,524.2376098632812,207.94741821289062
2024-04-26,META,441.4599914550781,446.44000244140625,431.9599914550781,440.68206787109375,32691400,14406513753.601074,524.2376098632812,231.16522216796875
2024-04-29,META,439.55999755859375,439.760009765625,428.55999755859375,430.07476806640625,21502600,9247725707.824707,524.2376098632812,231.16522216796875
2024-04-30,META,431.04998779296875,439.6199951171875,429.7200012207031,427.63922119140625,18429500,7881177026.9470215,524.2376098632812,231.16522216796875
2024-05-01,META,428.6000061035156,449.9599914550781,427.1099853515625,436.60614013671875,20344900,8882708260.46753,524.2376098632812,231.16522216796875
2024-05-02,META,438.8399963378906,443.9599914550781,432.2799987792969,439.08154296875,15221300,6683391889.990234,524.2376098632812,231.16522216796875
2024-05-03,META,445.92999267578125,454.1700134277344,443.8500061035156,449.3009948730469,16489100,7408569034.561157,524.2376098632812,231.16522216796875
2024-05-06,META,455.5799865722656,466.1600036621094,453.3399963378906,462.9403076171875,15094600,6987898767.358398,524.2376098632812,231.16522216796875
2024-05-07,META,466.2900085449219,471.5299987792969,461.30999755859375,465.4852294921875,13406800,6240667374.755859,524.2376098632812,231.463134765625
2024-05-08,META,463.5,475.5799865722656,463.0,469.8196105957031,11683900,5489325348.239136,524.2376098632812,231.463134765625
2024-05-09,META,470.0,476.0799865722656,467.6300048828125,472.6230163574219,9437700,4460474241.47644,524.2376098632812,231.463134765625
2024-05-10,META,477.0899963378906,477.5,469.6000061035156,473.3984069824219,10750000,5089032875.061035,524.2376098632812,232.18809509277344
2024-05-13,META,472.75,473.3500061035156,462.8500061035156,465.256591796875,14668800,6824755893.75,524.2376098632812,232.18809509277344
2024-05-14,META,463.3699951171875,472.5400085449219,460.0799865722656,469.07403564453125,10478600,4915239189.904785,524.2376098632812,237.16334533691406
2024-05-15,META,474.9800109863281,482.5,471.20001220703125,478.7070007324219,13100500,6271301063.095093,524.2376098632812,237.16334533691406
2024-05-16,META,475.0,477.69000244140625,472.75,470.4459228515625,16608200,7813259975.90332,524.2376098632812,240.80787658691406
2024-05-17,META,470.8299865722656,472.79998779296875,468.4200134277344,469.1336364746094,10807300,5070067949.472046,524.2376098632812,243.93603515625
2024-05-20,META,469.95001220703125,473.20001220703125,467.0400085449219,466.0816650390625,11745100,5474175764.050293,524.2376098632812,243.93603515625
2024-05-21,META,467.1199951171875,470.70001220703125,462.2699890136719,461.8965148925781,11742200,5423681257.171631,524.2376098632812,245.02838134765625
2024-05-22,META,467.8699951171875,473.7200012207031,465.6499938964844,465.0279235839844,10078600,4686830430.633545,524.2376098632812,245.02838134765625
2024-05-23,META,472.8800048828125,474.3599853515625,461.5400085449219,463.03973388671875,11747900,5439744489.727783,524.2376098632812,247.4812774658203
2024-05-24,META,467.6199951171875,479.8500061035156,466.29998779296875,475.40655517578125,12024300,5716431041.4001465,524.2376098632812,250.9371337890625
2024-05-28,META,476.5799865722656,480.8599853515625,474.8399963378906,477.0965270996094,10175800,4854838840.460205,524.2376098632812,260.2222900390625
2024-05-29,META,474.6600036621094,479.8500061035156,473.70001220703125,471.56927490234375,9226200,4350792444.104004,524.2376098632812,260.69891357421875
2024-05-30,META,471.6700134277344,471.7300109863281,464.7099914550781,464.3022155761719,10719600,4977134030.090332,524.2376098632812,261.7714538574219
2024-05-31,META,465.79998779296875,469.1199951171875,454.4599914550781,464.0835266113281,16919800,7852200453.55835,524.2376098632812,261.7714538574219
2024-06-03,META,470.8599853515625,479.6000061035156,468.239990234375,474.6808166503906,11279400,5354114803.326416,524.2376098632812,261.7714538574219
2024-06-04,META,477.0,478.8900146484375,473.2300109863281,474.18377685546875,7088700,3361346538.9953613,524.2376098632812,261.7714538574219
2024-06-05,META,484.45001220703125,496.6499938964844,483.9100036621094,492.14739990234375,15690500,7722038778.167725,524.2376098632812,261.7714538574219
2024-06-06,META,492.9800109863281,502.82000732421875,490.8900146484375,490.8551025390625,10667300,5236098635.314941,524.2376098632812,261.7714538574219
2024-06-07,META,495.9100036621094,498.9100036621094,490.1700134277344,490.059814453125,9380700,4597104101.44043,524.2376098632812,262.74462890625
2024-06-10,META,493.8599853515625,502.6600036621094,493.4100036621094,499.6430969238281,11220900,5606445226.272583,524.2376098632812,263.11212158203125
2024-06-11,META,500.1600036621094,507.6000061035156,498.2699890136719,504.4844665527344,9673700,4880231384.091187,524.2376098632812,269.16973876953125
2024-06-12,META,513.989990234375,514.010009765625,504.4700012207031,505.8464050292969,11983200,6061658640.74707,524.2376098632812,269.4378662109375
2024-06-13,META,505.7099914550781,509.3599853515625,501.3599853515625,501.13427734375,9954600,4988591277.246094,524.2376098632812,271.4538269042969
2024-06-14,META,502.6499938964844,507.1499938964844,500.75,501.6915283203125,10243300,5138976832.043457,524.2376098632812,276.5382995605469
2024-06-17,META,501.6700134277344,510.75,496.010009765625,504.14947509765625,11266600,5680050476.135254,524.2376098632812,276.5382995605469
2024-06-18,META,504.55999755859375,506.0,495.0199890136719,497.04437255859375,13060400,6491598323.364258,524.2376098632812,276.5382995605469
2024-06-20,META,502.0,503.6700134277344,496.7699890136719,499.24365234375,11801200,5891674190.0390625,524.2376098632812,276.5382995605469
2024-06-21,META,503.45001220703125,503.45001220703125,492.3900146484375,492.35748291015625,22359200,11008719431.884766,524.2376098632812,276.5382995605469
2024-06-24,META,499.20001220703125,507.79998779296875,494.2900085449219,496.4672546386719,13525300,6714868559.164429,524.2376098632812,276.5382995605469
2024-06-25,META,497.04998779296875,510.7099914550781,495.5,508.1000061035156,12063200,6129311993.62793,524.2376098632812,276.5382995605469
2024-06-26,META,506.6499938964844,513.8099975585938,504.67999267578125,510.60772705078125,8882300,4535371013.983154,524.2376098632812,279.5771179199219
2024-06-27,META,514.25,522.8800048828125,513.9000244140625,517.01611328125,10121200,5232823485.7421875,524.2376098632812,279.5771179199219
2024-06-28,META,517.1500244140625,521.8800048828125,503.8399963378906,501.751220703125,15855100,7955315779.370117,524.2376098632812,279.5771179199219
2024-07-01,META,504.95001220703125,506.5799865722656,493.1700134277344,502.2090148925781,10328200,5186915147.613525,524.2376098632812,281.28509521484375
2024-07-02,META,500.760009765625,510.5,499.45001220703125,507.0054016113281,7739500,3923968305.770874,524.2376098632812,281.28509521484375
2024-07-03,META,506.3699951171875,511.2799987792969,506.0199890136719,507.4631042480469,6005600,3047620418.8720703,524.2376098632812,281.28509521484375
2024-07-05,META,511.6000061035156,540.8699951171875,511.6000061035156,537.2664794921875,21354100,11472842129.724121,537.2664794921875,281.28509521484375
